Region,Year,Age_Group,Population_Total
Mayo-Kebbi Ouest,1996,30-34,446727.0
Mayo-Kebbi Ouest,1997,0-4,251422.0
Mayo-Kebbi Ouest,1997,5-9,271837.0
Mayo-Kebbi Ouest,1997,10-14,242862.0
Mayo-Kebbi Ouest,1997,15-19,0.0
Mayo-Kebbi Ouest,1997,20-24,154280.0
Mayo-Kebbi Ouest,1997,25-29,275668.0
Mayo-Kebbi Ouest,1997,30-34,35815.0
Mayo-Kebbi Ouest,1998,0-4,215792.0
Mayo-Kebbi Ouest,1998,5-9,0.0
Mayo-Kebbi Ouest,1998,10-14,21369.0
Mayo-Kebbi Ouest,1998,15-19,19577.0
Mayo-Kebbi Ouest,1998,20-24,265215.0
Mayo-Kebbi Ouest,1998,25-29,0.0
Mayo-Kebbi Ouest,1998,30-34,275472.0
Mayo-Kebbi Ouest,1999,0-4,111230.0
Mayo-Kebbi Ouest,1999,5-9,414475.0
Mayo-Kebbi Ouest,1999,10-14,314159.0
Mayo-Kebbi Ouest,1999,15-19,246852.0
Mayo-Kebbi Ouest,1999,20-24,227204.0
Mayo-Kebbi Ouest,1999,25-29,197636.0
Mayo-Kebbi Ouest,1999,30-34,259523.0
Mayo-Kebbi Ouest,2000,0-4,226549.0
Mayo-Kebbi Ouest,2000,5-9,178517.0
Mayo-Kebbi Ouest,2000,10-14,88565.0
Mayo-Kebbi Ouest,2000,15-19,230365.0
Mayo-Kebbi Ouest,2000,20-24,240868.0
Mayo-Kebbi Ouest,2000,25-29,245162.0
Mayo-Kebbi Ouest,2000,30-34,99304.0
Mayo-Kebbi Ouest,2001,0-4,26490.0
Mayo-Kebbi Ouest,2001,5-9,110423.0
Mayo-Kebbi Ouest,2001,10-14,307355.0
Mayo-Kebbi Ouest,2001,15-19,312824.0
Mayo-Kebbi Ouest,2001,20-24,157106.0
Mayo-Kebbi Ouest,2001,25-29,113198.0
Mayo-Kebbi Ouest,2001,30-34,261550.0
Mayo-Kebbi Ouest,2002,0-4,61783.0
Mayo-Kebbi Ouest,2002,5-9,88210.0
Mayo-Kebbi Ouest,2002,10-14,298562.0
Mayo-Kebbi Ouest,2002,15-19,17922.0
Mayo-Kebbi Ouest,2002,20-24,493381.0
Mayo-Kebbi Ouest,2002,25-29,68084.0
Mayo-Kebbi Ouest,2002,30-34,218495.0
Mayo-Kebbi Ouest,2003,0-4,145223.0
Mayo-Kebbi Ouest,2003,5-9,143946.0
Mayo-Kebbi Ouest,2003,10-14,61713.0
Mayo-Kebbi Ouest,2003,15-19,266758.0
Mayo-Kebbi Ouest,2003,20-24,21042.0
Mayo-Kebbi Ouest,2003,25-29,270541.0
Mayo-Kebbi Ouest,2003,30-34,333923.0
Mayo-Kebbi Ouest,2004,0-4,299868.0
Mayo-Kebbi Ouest,2004,5-9,334946.0
Mayo-Kebbi Ouest,2004,10-14,71518.0
Mayo-Kebbi Ouest,2004,15-19,341926.0
Mayo-Kebbi Ouest,2004,20-24,173095.0
Mayo-Kebbi Ouest,2004,25-29,434326.0
Mayo-Kebbi Ouest,2004,30-34,225880.0
Mayo-Kebbi Ouest,2005,0-4,51931.0
Mayo-Kebbi Ouest,2005,5-9,491639.0
Mayo-Kebbi Ouest,2005,10-14,452034.0
Mayo-Kebbi Ouest,2005,15-19,177092.0
Mayo-Kebbi Ouest,2005,20-24,371634.0
Mayo-Kebbi Ouest,2005,25-29,244737.0
Mayo-Kebbi Ouest,2005,30-34,295842.0
Mayo-Kebbi Ouest,2006,0-4,99115.0
Mayo-Kebbi Ouest,2006,5-9,132426.0
Mayo-Kebbi Ouest,2006,10-14,36247.0
Mayo-Kebbi Ouest,2006,15-19,0.0
Mayo-Kebbi Ouest,2006,20-24,446595.0
Mayo-Kebbi Ouest,2006,25-29,105169.0
Mayo-Kebbi Ouest,2006,30-34,481857.0
Mayo-Kebbi Ouest,2007,0-4,0.0
Mayo-Kebbi Ouest,2007,5-9,436279.0
Mayo-Kebbi Ouest,2007,10-14,39483.0
Mayo-Kebbi Ouest,2007,15-19,434591.0
Mayo-Kebbi Ouest,2007,20-24,0.0
Mayo-Kebbi Ouest,2007,25-29,218749.0
Mayo-Kebbi Ouest,2007,30-34,459250.0
Mayo-Kebbi Ouest,2008,0-4,451450.0
Mayo-Kebbi Ouest,2008,5-9,71153.0
Mayo-Kebbi Ouest,2008,10-14,354396.0
Mayo-Kebbi Ouest,2008,15-19,377466.0
Mayo-Kebbi Ouest,2008,20-24,353927.0
Mayo-Kebbi Ouest,2008,25-29,372183.0
Mayo-Kebbi Ouest,2008,30-34,63583.0
Mayo-Kebbi Ouest,2009,0-4,448459.0
Mayo-Kebbi Ouest,2009,5-9,169039.0
Mayo-Kebbi Ouest,2009,10-14,268597.0
Mayo-Kebbi Ouest,2009,15-19,381502.0
Mayo-Kebbi Ouest,2009,20-24,100298.0
Mayo-Kebbi Ouest,2009,25-29,292819.0
Mayo-Kebbi Ouest,2009,30-34,120802.0
Mayo-Kebbi Ouest,2010,0-4,179675.0
Mayo-Kebbi Ouest,2010,5-9,265693.0
Mayo-Kebbi Ouest,2010,10-14,45510.0
Mayo-Kebbi Ouest,2010,15-19,294644.0
Mayo-Kebbi Ouest,2010,20-24,224110.0
Mayo-Kebbi Ouest,2010,25-29,491522.0
Mayo-Kebbi Ouest,2010,30-34,403369.0
Mayo-Kebbi Ouest,2011,0-4,87049.0
Mayo-Kebbi Ouest,2011,5-9,400221.0
Mayo-Kebbi Ouest,2011,10-14,60430.0
Mayo-Kebbi Ouest,2011,15-19,190812.0
Mayo-Kebbi Ouest,2011,20-24,257555.0
Mayo-Kebbi Ouest,2011,25-29,36508.0
Mayo-Kebbi Ouest,2011,30-34,99809.0
Mayo-Kebbi Ouest,2012,0-4,1519155000.0
Mayo-Kebbi Ouest,2012,5-9,91555.0
Mayo-Kebbi Ouest,2012,10-14,0.0
Mayo-Kebbi Ouest,2012,15-19,427926.0
Mayo-Kebbi Ouest,2012,20-24,446976.0
Mayo-Kebbi Ouest,2012,25-29,203486.0
Mayo-Kebbi Ouest,2012,30-34,295115.0
Mayo-Kebbi Ouest,2013,0-4,12039.0
Mayo-Kebbi Ouest,2013,5-9,164290.0
Mayo-Kebbi Ouest,2013,10-14,102900.0
Mayo-Kebbi Ouest,2013,15-19,442657.0
Mayo-Kebbi Ouest,2013,20-24,475633.0
Mayo-Kebbi Ouest,2013,25-29,194557.0
Mayo-Kebbi Ouest,2013,30-34,469443.0
Mayo-Kebbi Ouest,2014,0-4,0.0
Mayo-Kebbi Ouest,2014,5-9,32822.0
Mayo-Kebbi Ouest,2014,10-14,103182.0
Mayo-Kebbi Ouest,2014,15-19,0.0
Mayo-Kebbi Ouest,2014,20-24,165965.0
Mayo-Kebbi Ouest,2014,25-29,462120.0
Mayo-Kebbi Ouest,2014,30-34,270768.0
Mayo-Kebbi Ouest,2015,0-4,764480000.0
Mayo-Kebbi Ouest,2015,5-9,458162.0
Mayo-Kebbi Ouest,2015,10-14,47028.0
Mayo-Kebbi Ouest,2015,15-19,73367.0
Mayo-Kebbi Ouest,2015,20-24,378089.0
Mayo-Kebbi Ouest,2015,25-29,232875.0
Mayo-Kebbi Ouest,2015,30-34,109534.0
Mayo-Kebbi Ouest,2016,0-4,380946.0
Mayo-Kebbi Ouest,2016,5-9,166832.0
Mayo-Kebbi Ouest,2016,10-14,460241.0
Mayo-Kebbi Ouest,2016,15-19,240632.0
Mayo-Kebbi Ouest,2016,20-24,350347.0
Mayo-Kebbi Ouest,2016,25-29,0.0
Mayo-Kebbi Ouest,2016,30-34,360910.0
Mayo-Kebbi Ouest,2017,0-4,410205.0
Mayo-Kebbi Ouest,2017,5-9,190694.0
Mayo-Kebbi Ouest,2017,10-14,43767.0
Mayo-Kebbi Ouest,2017,15-19,330394.0
Mayo-Kebbi Ouest,2017,20-24,240414.0
Mayo-Kebbi Ouest,2017,25-29,204917.0
Mayo-Kebbi Ouest,2017,30-34,381814.0
Mayo-Kebbi Ouest,2018,0-4,442864.0
Mayo-Kebbi Ouest,2018,5-9,384934.0
Mayo-Kebbi Ouest,2018,10-14,482428.0
Mayo-Kebbi Ouest,2018,15-19,150864.0
Mayo-Kebbi Ouest,2018,20-24,243928.0
Mayo-Kebbi Ouest,2018,25-29,156627.0
Mayo-Kebbi Ouest,2018,30-34,214009.0
Mayo-Kebbi Ouest,2019,0-4,483414.0
Mayo-Kebbi Ouest,2019,5-9,262591.0
Mayo-Kebbi Ouest,2019,10-14,473846.0
Mayo-Kebbi Ouest,2019,15-19,280460.0
Mayo-Kebbi Ouest,2019,20-24,300586.0
Mayo-Kebbi Ouest,2019,25-29,394066.0
Mayo-Kebbi Ouest,2019,30-34,278991.0
Mayo-Kebbi Ouest,2020,0-4,65049.0
Mayo-Kebbi Ouest,2020,5-9,364541.0
Mayo-Kebbi Ouest,2020,10-14,203110.0
Mayo-Kebbi Ouest,2020,15-19,16562.0
Mayo-Kebbi Ouest,2020,20-24,373846.0
Mayo-Kebbi Ouest,2020,25-29,389557.0
Mayo-Kebbi Ouest,2020,30-34,331716.0
Mayo-Kebbi Ouest,2021,0-4,967390000.0
Mayo-Kebbi Ouest,2021,5-9,474388.0
Mayo-Kebbi Ouest,2021,10-14,40512.0
Mayo-Kebbi Ouest,2021,15-19,176556.0
Mayo-Kebbi Ouest,2021,20-24,64602.0
Mayo-Kebbi Ouest,2021,25-29,0.0
Mayo-Kebbi Ouest,2021,30-34,76597.0
Mayo-Kebbi Ouest,2022,0-4,141486.0
Mayo-Kebbi Ouest,2022,5-9,264896.0
Mayo-Kebbi Ouest,2022,10-14,232045.0
Mayo-Kebbi Ouest,2022,15-19,302978.0
Mayo-Kebbi Ouest,2022,20-24,196007.0
Mayo-Kebbi Ouest,2022,25-29,282262.0
Mayo-Kebbi Ouest,2022,30-34,134757.0
Mayo-Kebbi Ouest,2023,0-4,424240.0
Mayo-Kebbi Ouest,2023,5-9,274265.0
Mayo-Kebbi Ouest,2023,10-14,481041.0
Mayo-Kebbi Ouest,2023,15-19,462369.0
Mayo-Kebbi Ouest,2023,20-24,320410.0
Mayo-Kebbi Ouest,2023,25-29,129077.0
Mayo-Kebbi Ouest,2023,30-34,293879.0
Mayo-Kebbi Ouest,2024,0-4,393634.0
Mayo-Kebbi Ouest,2024,5-9,490182.0
Mayo-Kebbi Ouest,2024,10-14,198250.0
Mayo-Kebbi Ouest,2024,15-19,307750.0
Mayo-Kebbi Ouest,2024,20-24,236051.0
Mayo-Kebbi Ouest,2024,25-29,0.0
Mayo-Kebbi Ouest,2024,30-34,300142.0
Mayo-Kebbi Ouest,2025,0-4,347675.0
Mayo-Kebbi Ouest,2025,5-9,496049.0
Mayo-Kebbi Ouest,2025,10-14,450591.0
Mayo-Kebbi Ouest,2025,15-19,425970.0
Mayo-Kebbi Ouest,2025,20-24,186029.0
Mayo-Kebbi Ouest,2025,25-29,392442.0
Mayo-Kebbi Ouest,2025,30-34,278173.0
Mayo-Kebbi Ouest,2026,0-4,425441.0
Mayo-Kebbi Ouest,2026,5-9,0.0
Mayo-Kebbi Ouest,2026,10-14,207431.0
Mayo-Kebbi Ouest,2026,15-19,404752.0
Mayo-Kebbi Ouest,2026,20-24,185290.0
Mayo-Kebbi Ouest,2026,25-29,379084.0
Mayo-Kebbi Ouest,2026,30-34,313789.0
Mayo-Kebbi Ouest,2027,0-4,0.0
Mayo-Kebbi Ouest,2027,5-9,417008.0
Mayo-Kebbi Ouest,2027,10-14,15648.0
Mayo-Kebbi Ouest,2027,15-19,402899.0
Mayo-Kebbi Ouest,2027,20-24,196987.0
Mayo-Kebbi Ouest,2027,25-29,67347.0
Mayo-Kebbi Ouest,2027,30-34,352007.0
Mayo-Kebbi Ouest,2028,0-4,0.0
Mayo-Kebbi Ouest,2028,5-9,146971.0
Mayo-Kebbi Ouest,2028,10-14,215265.0
Mayo-Kebbi Ouest,2028,15-19,179658.0
Mayo-Kebbi Ouest,2028,20-24,0.0
Mayo-Kebbi Ouest,2028,25-29,0.0
Mayo-Kebbi Ouest,2028,30-34,166711.0
Mayo-Kebbi Ouest,2029,0-4,402221.0
Mayo-Kebbi Ouest,2029,5-9,1795775000.0
Mayo-Kebbi Ouest,2029,10-14,128019.0
Mayo-Kebbi Ouest,2029,15-19,483057.0
Mayo-Kebbi Ouest,2029,20-24,190874.0
Mayo-Kebbi Ouest,2029,25-29,163394.0
Mayo-Kebbi Ouest,2029,30-34,84273.0
Mayo-Kebbi Ouest,2030,0-4,138867.0
Mayo-Kebbi Ouest,2030,5-9,207466.0
Mayo-Kebbi Ouest,2030,10-14,236547.0
Mayo-Kebbi Ouest,2030,15-19,268240.0
Mayo-Kebbi Ouest,2030,20-24,274234.0
Mayo-Kebbi Ouest,2030,25-29,0.0
Mayo-Kebbi Ouest,2030,30-34,358138.0
Mayo-Kebbi Ouest,2031,0-4,145880.0
Mayo-Kebbi Ouest,2031,5-9,331054.0
Mayo-Kebbi Ouest,2031,10-14,29633.0
Mayo-Kebbi Ouest,2031,15-19,496053.0
Mayo-Kebbi Ouest,2031,20-24,58843.0
Mayo-Kebbi Ouest,2031,25-29,32704.0
Mayo-Kebbi Ouest,2031,30-34,154680.0
Mayo-Kebbi Ouest,2032,0-4,0.0
Mayo-Kebbi Ouest,2032,5-9,261173.0
Mayo-Kebbi Ouest,2032,10-14,499564.0
Mayo-Kebbi Ouest,2032,15-19,33227.0
Mayo-Kebbi Ouest,2032,20-24,67915.0
Mayo-Kebbi Ouest,2032,25-29,0.0
Mayo-Kebbi Ouest,2032,30-34,127996.0
Mayo-Kebbi Ouest,2033,0-4,417371.0
Mayo-Kebbi Ouest,2033,5-9,37234.0
Mayo-Kebbi Ouest,2033,10-14,242415.0
Mayo-Kebbi Ouest,2033,15-19,0.0
Mayo-Kebbi Ouest,2033,20-24,462504.0
Mayo-Kebbi Ouest,2033,25-29,427422.0
Mayo-Kebbi Ouest,2033,30-34,211897.0
Mayo-Kebbi Ouest,2034,0-4,307708.0
Mayo-Kebbi Ouest,2034,5-9,386097.0
Mayo-Kebbi Ouest,2034,10-14,259297.0
Mayo-Kebbi Ouest,2034,15-19,353003.0
Mayo-Kebbi Ouest,2034,20-24,189926.0
Mayo-Kebbi Ouest,2034,25-29,384709.0
Mayo-Kebbi Ouest,2034,30-34,196020.0
Mayo-Kebbi Ouest,2035,0-4,288371.0
Mayo-Kebbi Ouest,2035,5-9,461591.0
Mayo-Kebbi Ouest,2035,10-14,249984.0
Mayo-Kebbi Ouest,2035,15-19,453399.0
Mayo-Kebbi Ouest,2035,20-24,480637.0
Mayo-Kebbi Ouest,2035,25-29,198739.0
Mayo-Kebbi Ouest,2035,30-34,174032.0
Mayo-Kebbi Ouest,2036,0-4,174308.0
Mayo-Kebbi Ouest,2036,5-9,122687.0
Mayo-Kebbi Ouest,2036,10-14,311111.0
Mayo-Kebbi Ouest,2036,15-19,0.0
Mayo-Kebbi Ouest,2036,20-24,463554.0
Mayo-Kebbi Ouest,2036,25-29,390170.0
Mayo-Kebbi Ouest,2036,30-34,12315.0
Mayo-Kebbi Ouest,2037,0-4,239642.0
Mayo-Kebbi Ouest,2037,5-9,67276.0
Mayo-Kebbi Ouest,2037,10-14,0.0
Mayo-Kebbi Ouest,2037,15-19,319570.0
Mayo-Kebbi Ouest,2037,20-24,271963.0
Mayo-Kebbi Ouest,2037,25-29,273070.0
Mayo-Kebbi Ouest,2037,30-34,305830.0
Mayo-Kebbi Ouest,2038,0-4,0.0
Mayo-Kebbi Ouest,2038,5-9,74152.0
Mayo-Kebbi Ouest,2038,10-14,312469.0
Mayo-Kebbi Ouest,2038,15-19,42123.0
Mayo-Kebbi Ouest,2038,20-24,267345.0
Mayo-Kebbi Ouest,2038,25-29,190572.0
Mayo-Kebbi Ouest,2038,30-34,251162.0
Mayo-Kebbi Ouest,2039,0-4,321648.0
Mayo-Kebbi Ouest,2039,5-9,449856.0
Mayo-Kebbi Ouest,2039,10-14,72286.0
Mayo-Kebbi Ouest,2039,15-19,465466.0
Mayo-Kebbi Ouest,2039,20-24,391057.0
Mayo-Kebbi Ouest,2039,25-29,165264.0
Mayo-Kebbi Ouest,2039,30-34,69835000.0
Moyen-Chari,1990,0-4,388250.0
Moyen-Chari,1990,5-9,246799.0
Moyen-Chari,1990,10-14,49270.0
Moyen-Chari,1990,15-19,0.0
Moyen-Chari,1990,20-24,324903.0
Moyen-Chari,1990,25-29,360515.0
Moyen-Chari,1990,30-34,428438.0
Moyen-Chari,1991,0-4,253202.0
Moyen-Chari,1991,5-9,323769.0
Moyen-Chari,1991,10-14,263827.0
Moyen-Chari,1991,15-19,128426.0
Moyen-Chari,1991,20-24,303054.0
Moyen-Chari,1991,25-29,346799.0
Moyen-Chari,1991,30-34,176633.0
Moyen-Chari,1992,0-4,0.0
Moyen-Chari,1992,5-9,286938.0
Moyen-Chari,1992,10-14,154470.0
Moyen-Chari,1992,15-19,259999.0
Moyen-Chari,1992,20-24,34973.0
Moyen-Chari,1992,25-29,438783.0
Moyen-Chari,1992,30-34,1174495000.0
Moyen-Chari,1993,0-4,113816.0
Moyen-Chari,1993,5-9,32828.0
Moyen-Chari,1993,10-14,0.0
Moyen-Chari,1993,15-19,41812.0
Moyen-Chari,1993,20-24,260474.0
Moyen-Chari,1993,25-29,113490.0
Moyen-Chari,1993,30-34,189708.0
Moyen-Chari,1994,0-4,49456.0
Moyen-Chari,1994,5-9,194516.0
Moyen-Chari,1994,10-14,290290.0
Moyen-Chari,1994,15-19,198339.0
Moyen-Chari,1994,20-24,437126.0
Moyen-Chari,1994,25-29,222285.0
Moyen-Chari,1994,30-34,276883.0
Moyen-Chari,1995,0-4,126565000.0
Moyen-Chari,1995,5-9,353060.0
Moyen-Chari,1995,10-14,137629.0
Moyen-Chari,1995,15-19,69755.0
Moyen-Chari,1995,20-24,17007.0
Moyen-Chari,1995,25-29,272952.0
Moyen-Chari,1995,30-34,183032.0
Moyen-Chari,1996,0-4,454589.0
Moyen-Chari,1996,5-9,152946.0
Moyen-Chari,1996,10-14,348265.0
Moyen-Chari,1996,15-19,269286.0
Moyen-Chari,1996,20-24,344296.0
Moyen-Chari,1996,25-29,119695.0
Moyen-Chari,1996,30-34,212887.0
Moyen-Chari,1997,0-4,0.0
Moyen-Chari,1997,5-9,385442.0
Moyen-Chari,1997,10-14,101782.0
Moyen-Chari,1997,15-19,199982.0
Moyen-Chari,1997,20-24,354975.0
Moyen-Chari,1997,25-29,260865.0
Moyen-Chari,1997,30-34,102634.0
Moyen-Chari,1998,0-4,450157.0
Moyen-Chari,1998,5-9,201763.0
Moyen-Chari,1998,10-14,239395.0
Moyen-Chari,1998,15-19,207452.0
Moyen-Chari,1998,20-24,241699.0
Moyen-Chari,1998,25-29,105043.0
Moyen-Chari,1998,30-34,41091.0
Moyen-Chari,1999,0-4,10760.0
Moyen-Chari,1999,5-9,0.0
Moyen-Chari,1999,10-14,129862.0
Moyen-Chari,1999,15-19,361749.0
Moyen-Chari,1999,20-24,323875.0
Moyen-Chari,1999,25-29,459933.0
Moyen-Chari,1999,30-34,354687.0
Moyen-Chari,2000,0-4,300341.0
Moyen-Chari,2000,5-9,205845.0
Moyen-Chari,2000,10-14,0.0
Moyen-Chari,2000,15-19,142466.0
Moyen-Chari,2000,20-24,186722.0
Moyen-Chari,2000,25-29,159651.0
Moyen-Chari,2000,30-34,155050.0
Moyen-Chari,2001,0-4,315310.0
Moyen-Chari,2001,5-9,171504.0
Moyen-Chari,2001,10-14,341012.0
Moyen-Chari,2001,15-19,296104.0
Moyen-Chari,2001,20-24,366808.0
Moyen-Chari,2001,25-29,214459.0
Moyen-Chari,2001,30-34,302689.0
Moyen-Chari,2002,0-4,266773.0
Moyen-Chari,2002,5-9,290248.0
Moyen-Chari,2002,10-14,302397.0
Moyen-Chari,2002,15-19,236772.0
Moyen-Chari,2002,20-24,158057.0
Moyen-Chari,2002,25-29,258883.0
Moyen-Chari,2002,30-34,348707.0
Moyen-Chari,2003,0-4,397161.0
Moyen-Chari,2003,5-9,154995.0
Moyen-Chari,2003,10-14,27772.0
Moyen-Chari,2003,15-19,169707.0
Moyen-Chari,2003,20-24,160229.0
Moyen-Chari,2003,25-29,144069.0
Moyen-Chari,2003,30-34,489201.0
Moyen-Chari,2004,0-4,484706.0
Moyen-Chari,2004,5-9,377113.0
Moyen-Chari,2004,10-14,213776.0
Moyen-Chari,2004,15-19,459479.0
Moyen-Chari,2004,20-24,343882.0
Moyen-Chari,2004,25-29,284408.0
Moyen-Chari,2004,30-34,100461.0
Moyen-Chari,2005,0-4,493099.0
Moyen-Chari,2005,5-9,200285.0
Moyen-Chari,2005,10-14,369740.0
Moyen-Chari,2005,15-19,234443.0
Moyen-Chari,2005,20-24,193611.0
Moyen-Chari,2005,25-29,15000.0
Moyen-Chari,2005,30-34,313156.0
Moyen-Chari,2006,0-4,293011.0
Moyen-Chari,2006,5-9,0.0
Moyen-Chari,2006,10-14,384038.0
Moyen-Chari,2006,15-19,44852.0
Moyen-Chari,2006,20-24,362041.0
Moyen-Chari,2006,25-29,418881.0
Moyen-Chari,2006,30-34,145507.0
Moyen-Chari,2007,0-4,110778.0
Moyen-Chari,2007,5-9,103209.0
Moyen-Chari,2007,10-14,137080.0
Moyen-Chari,2007,15-19,345928.0
Moyen-Chari,2007,20-24,0.0
Moyen-Chari,2007,25-29,87190.0
Moyen-Chari,2007,30-34,109718.0
Moyen-Chari,2008,0-4,52346.0
Moyen-Chari,2008,5-9,323646.0
Moyen-Chari,2008,10-14,257972.0
Moyen-Chari,2008,15-19,138753.0
Moyen-Chari,2008,20-24,486833.0
Moyen-Chari,2008,25-29,472171.0
Moyen-Chari,2008,30-34,0.0
Moyen-Chari,2009,0-4,211368.0
Moyen-Chari,2009,5-9,277375.0
Moyen-Chari,2009,10-14,342177.0
Moyen-Chari,2009,15-19,314083.0
Moyen-Chari,2009,20-24,258976.0
Moyen-Chari,2009,25-29,333696.0
Moyen-Chari,2009,30-34,296695.0
Moyen-Chari,2010,0-4,40615.0
Moyen-Chari,2010,5-9,13981.0
Moyen-Chari,2010,10-14,134902.0
Moyen-Chari,2010,15-19,336299.0
Moyen-Chari,2010,20-24,266125.0
Moyen-Chari,2010,25-29,180805000.0
Moyen-Chari,2010,30-34,297196.0
Moyen-Chari,2011,0-4,161968.0
Moyen-Chari,2011,5-9,157772.0
Moyen-Chari,2011,10-14,344806.0
Moyen-Chari,2011,15-19,181204.0
Moyen-Chari,2011,20-24,188399.0
Moyen-Chari,2011,25-29,389918.0
Moyen-Chari,2011,30-34,115175.0
Moyen-Chari,2012,0-4,245010.0
Moyen-Chari,2012,5-9,161093.0
Moyen-Chari,2012,10-14,11801.0
Moyen-Chari,2012,15-19,76571.0
Moyen-Chari,2012,20-24,320171.0
Moyen-Chari,2012,25-29,108259.0
Moyen-Chari,2012,30-34,275531.0
Moyen-Chari,2013,0-4,439332.0
Moyen-Chari,2013,5-9,479225.0
Moyen-Chari,2013,10-14,121573.0
Moyen-Chari,2013,15-19,481882.0
Moyen-Chari,2013,20-24,495266.0
Moyen-Chari,2013,25-29,217927.0
Moyen-Chari,2013,30-34,442891.0
Moyen-Chari,2014,0-4,159994.0
Moyen-Chari,2014,5-9,221105.0
Moyen-Chari,2014,10-14,436720.0
Moyen-Chari,2014,15-19,111191.0
Moyen-Chari,2014,20-24,162403.0
Moyen-Chari,2014,25-29,204621.0
Moyen-Chari,2014,30-34,0.0
Moyen-Chari,2015,0-4,359853.0
Moyen-Chari,2015,5-9,228882.0
Moyen-Chari,2015,10-14,260765.0
Moyen-Chari,2015,15-19,1517265000.0
Moyen-Chari,2015,20-24,279659.0
Moyen-Chari,2015,25-29,105414.0
Moyen-Chari,2015,30-34,278497.0
Moyen-Chari,2016,0-4,224659.0
Moyen-Chari,2016,5-9,69620.0
Moyen-Chari,2016,10-14,43931.0
Moyen-Chari,2016,15-19,291379.0
Moyen-Chari,2016,20-24,274032.0
Moyen-Chari,2016,25-29,745605000.0
Moyen-Chari,2016,30-34,316412.0
Moyen-Chari,2017,0-4,437297.0
Moyen-Chari,2017,5-9,275823.0
Moyen-Chari,2017,10-14,1186055000.0
Moyen-Chari,2017,15-19,19283.0
Moyen-Chari,2017,20-24,40493.0
Moyen-Chari,2017,25-29,0.0
Moyen-Chari,2017,30-34,105911.0
Moyen-Chari,2018,0-4,436953.0
Moyen-Chari,2018,5-9,204066.0
Moyen-Chari,2018,10-14,235799.0
Moyen-Chari,2018,15-19,0.0
Moyen-Chari,2018,20-24,45873.0
Moyen-Chari,2018,25-29,76799.0
Moyen-Chari,2018,30-34,194659.0
Moyen-Chari,2019,0-4,282946.0
Moyen-Chari,2019,5-9,154834.0
Moyen-Chari,2019,10-14,290550.0
Moyen-Chari,2019,15-19,284287.0
Moyen-Chari,2019,20-24,244119.0
Moyen-Chari,2019,25-29,91631.0
Moyen-Chari,2019,30-34,178832.0
Moyen-Chari,2020,0-4,449406.0
Moyen-Chari,2020,5-9,463715.0
Moyen-Chari,2020,10-14,172247.0
Moyen-Chari,2020,15-19,24675.0
Moyen-Chari,2020,20-24,150885.0
Moyen-Chari,2020,25-29,71131.0
Moyen-Chari,2020,30-34,250160.0
Moyen-Chari,2021,0-4,452999.0
Moyen-Chari,2021,5-9,28814.0
Moyen-Chari,2021,10-14,482456.0
Moyen-Chari,2021,15-19,460316.0
Moyen-Chari,2021,20-24,284749.0
Moyen-Chari,2021,25-29,446355.0
Moyen-Chari,2021,30-34,344134.0
Moyen-Chari,2022,0-4,86600.0
Moyen-Chari,2022,5-9,330551.0
Moyen-Chari,2022,10-14,150476.0
Moyen-Chari,2022,15-19,452950.0
Moyen-Chari,2022,20-24,43539.0
Moyen-Chari,2022,25-29,372822.0
Moyen-Chari,2022,30-34,105812.0
Moyen-Chari,2023,0-4,396124.0
Moyen-Chari,2023,5-9,0.0
Moyen-Chari,2023,10-14,309639.0
Moyen-Chari,2023,15-19,350751.0
Moyen-Chari,2023,20-24,298199.0
Moyen-Chari,2023,25-29,322084.0
Moyen-Chari,2023,30-34,1583160000.0
Moyen-Chari,2024,0-4,0.0
Moyen-Chari,2024,5-9,11418.0
Moyen-Chari,2024,10-14,149569.0
Moyen-Chari,2024,15-19,308526.0
Moyen-Chari,2024,20-24,217960.0
Moyen-Chari,2024,25-29,354208.0
Moyen-Chari,2024,30-34,121816.0
Moyen-Chari,2025,0-4,315589.0
Moyen-Chari,2025,5-9,65996.0
Moyen-Chari,2025,10-14,290899.0
Moyen-Chari,2025,15-19,372950.0
Moyen-Chari,2025,20-24,36027.0
Moyen-Chari,2025,25-29,397807.0
Moyen-Chari,2025,30-34,61480.0
Moyen-Chari,2026,0-4,54698.0
Moyen-Chari,2026,5-9,177814.0
Moyen-Chari,2026,10-14,184170.0
Moyen-Chari,2026,15-19,103794.0
Moyen-Chari,2026,20-24,413371.0
Moyen-Chari,2026,25-29,192024.0
Moyen-Chari,2026,30-34,389033.0
Moyen-Chari,2027,0-4,0.0
Moyen-Chari,2027,5-9,445964.0
Moyen-Chari,2027,10-14,345822.0
Moyen-Chari,2027,15-19,345048.0
Moyen-Chari,2027,20-24,495072.0
Moyen-Chari,2027,25-29,41954.0
Moyen-Chari,2027,30-34,360363.0
Moyen-Chari,2028,0-4,335763.0
Moyen-Chari,2028,5-9,0.0
Moyen-Chari,2028,10-14,357650.0
Moyen-Chari,2028,15-19,487907.0
Moyen-Chari,2028,20-24,447217.0
Moyen-Chari,2028,25-29,0.0
Moyen-Chari,2028,30-34,39694.0
Moyen-Chari,2029,0-4,490864.0
Moyen-Chari,2029,5-9,200352.0
Moyen-Chari,2029,10-14,353854.0
Moyen-Chari,2029,15-19,267058.0
Moyen-Chari,2029,20-24,208806.0
